Airline,Source,Destination,Duration,Total stops,Market,Date,Departure_Day,Departure_Month,Departure_Year,Price
Emirates,RUH,NYC,1289,2,RUH-NYC,2022-04-28,28,4,2022,934.74
Emirates,RUH,NYC,1292,2,RUH-NYC,2022-04-28,28,4,2022,934.74
Emirates,RUH,NYC,1304,2,RUH-NYC,2022-04-28,28,4,2022,934.74
Emirates,RUH,NYC,1394,2,RUH-NYC,2022-04-28,28,4,2022,934.74
Emirates,RUH,NYC,1050,1,RUH-NYC,2022-04-29,29,4,2022,828.63
Emirates,RUH,NYC,1050,1,RUH-NYC,2022-04-29,29,4,2022,821.61
Emirates,RUH,NYC,1105,1,RUH-NYC,2022-04-29,29,4,2022,821.61
Emirates,RUH,NYC,1120,1,RUH-NYC,2022-04-29,29,4,2022,1331.91
Emirates,RUH,NYC,1050,1,RUH-NYC,2022-04-30,30,4,2022,820.53
Emirates,RUH,NYC,1105,1,RUH-NYC,2022-04-30,30,4,2022,820.53
Emirates,RUH,NYC,1120,1,RUH-NYC,2022-04-30,30,4,2022,1346.76
Emirates,RUH,NYC,1325,1,RUH-NYC,2022-04-30,30,4,2022,820.53
Emirates,RUH,NYC,1440,1,RUH-NYC,2022-04-30,30,4,2022,820.53
Emirates,RUH,NYC,1465,1,RUH-NYC,2022-04-30,30,4,2022,820.53
Emirates,RUH,NYC,1715,1,RUH-NYC,2022-04-30,30,4,2022,820.53
Emirates,RUH,NYC,1455,1,RUH-NYC,2022-04-30,30,4,2022,1346.76
Emirates,RUH,NYC,1595,1,RUH-NYC,2022-04-30,30,4,2022,1346.76
Emirates,RUH,NYC,1325,2,RUH-NYC,2022-04-30,30,4,2022,821.61
Emirates,RUH,NYC,1465,2,RUH-NYC,2022-04-30,30,4,2022,821.61
Emirates,RUH,NYC,1715,2,RUH-NYC,2022-04-30,30,4,2022,821.61
Emirates,RUH,NYC,1304,2,RUH-NYC,2022-04-30,30,4,2022,934.74
Emirates,RUH,NYC,1228,2,RUH-NYC,2022-04-30,30,4,2022,994.14
Emirates,RUH,NYC,1292,2,RUH-NYC,2022-04-30,30,4,2022,994.14
Emirates,RUH,NYC,1394,2,RUH-NYC,2022-04-30,30,4,2022,994.14
Emirates,RUH,NYC,1618,2,RUH-NYC,2022-04-30,30,4,2022,994.14
Emirates,RUH,NYC,1679,2,RUH-NYC,2022-04-30,30,4,2022,994.14
Emirates,RUH,NYC,1682,2,RUH-NYC,2022-04-30,30,4,2022,994.14
Emirates,RUH,NYC,1730,2,RUH-NYC,2022-04-30,30,4,2022,10535.13
Emirates,RUH,PAR,700,1,RUH-PAR,2022-02-02,2,2,2022,547.56
Emirates,RUH,PAR,1451,2,RUH-PAR,2022-02-02,2,2,2022,2809.62
Emirates,RUH,PAR,1451,2,RUH-PAR,2022-02-21,21,2,2022,2809.62
Emirates,RUH,PAR,1451,2,RUH-PAR,2022-02-23,23,2,2022,2809.62
Emirates,RUH,PAR,700,1,RUH-PAR,2022-02-25,25,2,2022,534.06
Emirates,RUH,PAR,1451,2,RUH-PAR,2022-02-28,28,2,2022,2809.62
Emirates,RUH,PAR,700,1,RUH-PAR,2022-03-04,4,3,2022,532.71
Emirates,RUH,PAR,700,1,RUH-PAR,2022-03-11,11,3,2022,531.63
Emirates,RUH,PAR,700,1,RUH-PAR,2022-03-13,13,3,2022,587.25
Emirates,RUH,PAR,1451,2,RUH-PAR,2022-03-14,14,3,2022,3255.12
Emirates,RUH,PAR,700,1,RUH-PAR,2022-03-15,15,3,2022,531.63
Emirates,RUH,PAR,1451,2,RUH-PAR,2022-03-16,16,3,2022,3255.12
Emirates,RUH,PAR,700,1,RUH-PAR,2022-03-17,17,3,2022,531.9
Emirates,RUH,PAR,700,1,RUH-PAR,2022-03-18,18,3,2022,547.56
Emirates,RUH,PAR,770,1,RUH-PAR,2022-03-18,18,3,2022,547.56
Emirates,RUH,PAR,700,1,RUH-PAR,2022-03-20,20,3,2022,547.56
Emirates,RUH,PAR,700,1,RUH-PAR,2022-03-21,21,3,2022,547.56
Emirates,RUH,PAR,700,1,RUH-PAR,2022-03-25,25,3,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-03-27,27,3,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-03-28,28,3,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-03-31,31,3,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-01,1,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-02,2,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-03,3,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-04,4,4,2022,532.17
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-06,6,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-08,8,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-09,9,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-11,11,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-12,12,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-14,14,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-15,15,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-16,16,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-18,18,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-20,20,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-21,21,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-22,22,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-23,23,4,2022,547.56
Emirates,RUH,PAR,1406,2,RUH-PAR,2022-04-27,27,4,2022,3255.12
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-28,28,4,2022,547.56
Emirates,RUH,PAR,635,1,RUH-PAR,2022-04-29,29,4,2022,547.56
Emirates,RUH,PAR,1406,2,RUH-PAR,2022-04-29,29,4,2022,3255.12
SAUDIA,NYC,RUH,940,1,NYC-RUH,2022-02-03,3,2,2022,925.29
SAUDIA,NYC,RUH,1000,1,NYC-RUH,2022-02-03,3,2,2022,925.29
SAUDIA,NYC,RUH,1055,1,NYC-RUH,2022-02-03,3,2,2022,925.29
SAUDIA,NYC,RUH,1120,1,NYC-RUH,2022-02-03,3,2,2022,925.29
SAUDIA,NYC,RUH,1180,1,NYC-RUH,2022-02-03,3,2,2022,925.29
SAUDIA,NYC,RUH,1240,1,NYC-RUH,2022-02-03,3,2,2022,925.29
SAUDIA,NYC,RUH,1300,1,NYC-RUH,2022-02-03,3,2,2022,925.29
SAUDIA,NYC,RUH,1355,1,NYC-RUH,2022-02-03,3,2,2022,925.29
SAUDIA,NYC,RUH,1420,1,NYC-RUH,2022-02-03,3,2,2022,925.29
SAUDIA,NYC,RUH,1115,2,NYC-RUH,2022-02-03,3,2,2022,930.42
SAUDIA,NYC,RUH,1135,2,NYC-RUH,2022-02-03,3,2,2022,930.42
SAUDIA,NYC,RUH,1165,2,NYC-RUH,2022-02-03,3,2,2022,930.42
SAUDIA,NYC,RUH,1205,2,NYC-RUH,2022-02-03,3,2,2022,930.42
SAUDIA,NYC,RUH,1265,2,NYC-RUH,2022-02-03,3,2,2022,930.42
SAUDIA,NYC,RUH,1280,2,NYC-RUH,2022-02-03,3,2,2022,930.42
SAUDIA,NYC,RUH,1325,2,NYC-RUH,2022-02-03,3,2,2022,930.42
SAUDIA,NYC,RUH,1355,2,NYC-RUH,2022-02-03,3,2,2022,930.42
SAUDIA,NYC,RUH,690,0,NYC-RUH,2022-02-04,4,2,2022,686.07
SAUDIA,NYC,RUH,690,0,NYC-RUH,2022-02-06,6,2,2022,687.69
SAUDIA,NYC,RUH,940,1,NYC-RUH,2022-02-07,7,2,2022,925.29
SAUDIA,NYC,RUH,995,1,NYC-RUH,2022-02-07,7,2,2022,925.29
SAUDIA,NYC,RUH,1060,1,NYC-RUH,2022-02-07,7,2,2022,925.29
SAUDIA,NYC,RUH,1115,1,NYC-RUH,2022-02-07,7,2,2022,925.29
SAUDIA,NYC,RUH,1180,1,NYC-RUH,2022-02-07,7,2,2022,925.29
SAUDIA,NYC,RUH,1235,1,NYC-RUH,2022-02-07,7,2,2022,925.29
SAUDIA,NYC,RUH,1300,1,NYC-RUH,2022-02-07,7,2,2022,925.29
SAUDIA,NYC,RUH,1355,1,NYC-RUH,2022-02-07,7,2,2022,925.29
SAUDIA,NYC,RUH,1415,1,NYC-RUH,2022-02-07,7,2,2022,925.29
SAUDIA,NYC,RUH,1475,1,NYC-RUH,2022-02-07,7,2,2022,925.29
SAUDIA,NYC,RUH,1135,2,NYC-RUH,2022-02-07,7,2,2022,930.42
SAUDIA,NYC,RUH,1165,2,NYC-RUH,2022-02-07,7,2,2022,930.42
SAUDIA,NYC,RUH,1205,2,NYC-RUH,2022-02-07,7,2,2022,930.42
SAUDIA,NYC,RUH,1265,2,NYC-RUH,2022-02-07,7,2,2022,930.42
SAUDIA,NYC,RUH,1280,2,NYC-RUH,2022-02-07,7,2,2022,930.42
SAUDIA,NYC,RUH,1325,2,NYC-RUH,2022-02-07,7,2,2022,930.42
SAUDIA,NYC,RUH,1355,2,NYC-RUH,2022-02-07,7,2,2022,930.42
SAUDIA,NYC,RUH,1450,2,NYC-RUH,2022-02-07,7,2,2022,930.42
SAUDIA,NYC,RUH,1460,2,NYC-RUH,2022-02-07,7,2,2022,930.42
SAUDIA,NYC,RUH,1160,2,NYC-RUH,2022-02-07,7,2,2022,938.25
SAUDIA,NYC,RUH,1310,2,NYC-RUH,2022-02-07,7,2,2022,938.25
SAUDIA,NYC,RUH,1495,2,NYC-RUH,2022-02-07,7,2,2022,930.42
SAUDIA,NYC,RUH,690,0,NYC-RUH,2022-02-11,11,2,2022,686.07
SAUDIA,NYC,RUH,940,1,NYC-RUH,2022-02-21,21,2,2022,925.29
SAUDIA,NYC,RUH,995,1,NYC-RUH,2022-02-21,21,2,2022,925.29
SAUDIA,NYC,RUH,1060,1,NYC-RUH,2022-02-21,21,2,2022,925.29
SAUDIA,NYC,RUH,1115,1,NYC-RUH,2022-02-21,21,2,2022,925.29
SAUDIA,NYC,RUH,1180,1,NYC-RUH,2022-02-21,21,2,2022,925.29
SAUDIA,NYC,RUH,1235,1,NYC-RUH,2022-02-21,21,2,2022,925.29
SAUDIA,NYC,RUH,1300,1,NYC-RUH,2022-02-21,21,2,2022,925.29
SAUDIA,NYC,RUH,1355,1,NYC-RUH,2022-02-21,21,2,2022,925.29
SAUDIA,NYC,RUH,1415,1,NYC-RUH,2022-02-21,21,2,2022,925.29
SAUDIA,NYC,RUH,1475,1,NYC-RUH,2022-02-21,21,2,2022,925.29
SAUDIA,NYC,RUH,1135,2,NYC-RUH,2022-02-21,21,2,2022,930.42
SAUDIA,NYC,RUH,1165,2,NYC-RUH,2022-02-21,21,2,2022,930.42
SAUDIA,NYC,RUH,1205,2,NYC-RUH,2022-02-21,21,2,2022,930.42
SAUDIA,NYC,RUH,1265,2,NYC-RUH,2022-02-21,21,2,2022,930.42
SAUDIA,NYC,RUH,1280,2,NYC-RUH,2022-02-21,21,2,2022,930.42
SAUDIA,NYC,RUH,1325,2,NYC-RUH,2022-02-21,21,2,2022,930.42
SAUDIA,NYC,RUH,1355,2,NYC-RUH,2022-02-21,21,2,2022,930.42
SAUDIA,NYC,RUH,1450,2,NYC-RUH,2022-02-21,21,2,2022,930.42
SAUDIA,NYC,RUH,1460,2,NYC-RUH,2022-02-21,21,2,2022,930.42
SAUDIA,NYC,RUH,1495,2,NYC-RUH,2022-02-21,21,2,2022,930.42
SAUDIA,NYC,RUH,1160,2,NYC-RUH,2022-02-21,21,2,2022,938.25
SAUDIA,NYC,RUH,940,1,NYC-RUH,2022-02-24,24,2,2022,925.29
SAUDIA,NYC,RUH,1000,1,NYC-RUH,2022-02-24,24,2,2022,925.29
SAUDIA,NYC,RUH,1055,1,NYC-RUH,2022-02-24,24,2,2022,925.29
SAUDIA,NYC,RUH,1120,1,NYC-RUH,2022-02-24,24,2,2022,925.29
SAUDIA,NYC,RUH,1180,1,NYC-RUH,2022-02-24,24,2,2022,925.29
SAUDIA,NYC,RUH,1240,1,NYC-RUH,2022-02-24,24,2,2022,925.29
SAUDIA,NYC,RUH,1300,1,NYC-RUH,2022-02-24,24,2,2022,925.29
SAUDIA,NYC,RUH,1355,1,NYC-RUH,2022-02-24,24,2,2022,925.29
SAUDIA,NYC,RUH,1420,1,NYC-RUH,2022-02-24,24,2,2022,925.29
SAUDIA,NYC,RUH,1115,2,NYC-RUH,2022-02-24,24,2,2022,930.42
SAUDIA,NYC,RUH,1135,2,NYC-RUH,2022-02-24,24,2,2022,930.42
SAUDIA,NYC,RUH,1165,2,NYC-RUH,2022-02-24,24,2,2022,930.42
SAUDIA,NYC,RUH,1205,2,NYC-RUH,2022-02-24,24,2,2022,930.42
SAUDIA,NYC,RUH,1265,2,NYC-RUH,2022-02-24,24,2,2022,930.42
SAUDIA,NYC,RUH,1280,2,NYC-RUH,2022-02-24,24,2,2022,930.42
SAUDIA,NYC,RUH,1325,2,NYC-RUH,2022-02-24,24,2,2022,930.42
SAUDIA,NYC,RUH,1355,2,NYC-RUH,2022-02-24,24,2,2022,930.42
SAUDIA,NYC,RUH,940,1,NYC-RUH,2022-02-28,28,2,2022,925.02
SAUDIA,NYC,RUH,995,1,NYC-RUH,2022-02-28,28,2,2022,925.02
SAUDIA,NYC,RUH,1060,1,NYC-RUH,2022-02-28,28,2,2022,925.02
SAUDIA,NYC,RUH,1115,1,NYC-RUH,2022-02-28,28,2,2022,925.02
SAUDIA,NYC,RUH,1180,1,NYC-RUH,2022-02-28,28,2,2022,925.02
SAUDIA,NYC,RUH,1235,1,NYC-RUH,2022-02-28,28,2,2022,925.02
SAUDIA,NYC,RUH,1300,1,NYC-RUH,2022-02-28,28,2,2022,925.02
SAUDIA,NYC,RUH,1355,1,NYC-RUH,2022-02-28,28,2,2022,925.02
SAUDIA,NYC,RUH,1415,1,NYC-RUH,2022-02-28,28,2,2022,925.02
SAUDIA,NYC,RUH,1475,1,NYC-RUH,2022-02-28,28,2,2022,925.29
SAUDIA,NYC,RUH,1135,2,NYC-RUH,2022-02-28,28,2,2022,930.42
SAUDIA,NYC,RUH,1165,2,NYC-RUH,2022-02-28,28,2,2022,930.42
SAUDIA,NYC,RUH,1205,2,NYC-RUH,2022-02-28,28,2,2022,930.42
SAUDIA,NYC,RUH,1265,2,NYC-RUH,2022-02-28,28,2,2022,930.42
SAUDIA,NYC,RUH,1280,2,NYC-RUH,2022-02-28,28,2,2022,930.42
SAUDIA,NYC,RUH,1325,2,NYC-RUH,2022-02-28,28,2,2022,930.42
SAUDIA,NYC,RUH,1355,2,NYC-RUH,2022-02-28,28,2,2022,930.42
SAUDIA,NYC,RUH,1450,2,NYC-RUH,2022-02-28,28,2,2022,930.42
SAUDIA,NYC,RUH,1460,2,NYC-RUH,2022-02-28,28,2,2022,930.42
SAUDIA,NYC,RUH,1495,2,NYC-RUH,2022-02-28,28,2,2022,930.42
SAUDIA,NYC,RUH,1160,2,NYC-RUH,2022-02-28,28,2,2022,938.25
SAUDIA,NYC,RUH,690,0,NYC-RUH,2022-03-13,13,3,2022,686.07
SAUDIA,NYC,RUH,995,1,NYC-RUH,2022-04-02,2,4,2022,923.4
SAUDIA,NYC,RUH,1055,1,NYC-RUH,2022-04-02,2,4,2022,923.4
SAUDIA,NYC,RUH,1110,1,NYC-RUH,2022-04-02,2,4,2022,923.4
SAUDIA,NYC,RUH,1175,1,NYC-RUH,2022-04-02,2,4,2022,923.4
SAUDIA,NYC,RUH,1235,1,NYC-RUH,2022-04-02,2,4,2022,923.4
SAUDIA,NYC,RUH,1295,1,NYC-RUH,2022-04-02,2,4,2022,923.4
SAUDIA,NYC,RUH,1355,1,NYC-RUH,2022-04-02,2,4,2022,923.4
SAUDIA,NYC,RUH,1410,1,NYC-RUH,2022-04-02,2,4,2022,923.4
SAUDIA,NYC,RUH,1475,1,NYC-RUH,2022-04-02,2,4,2022,923.4
SAUDIA,NYC,RUH,935,1,NYC-RUH,2022-04-02,2,4,2022,1182.87
SAUDIA,NYC,RUH,1190,2,NYC-RUH,2022-04-02,2,4,2022,956.07
SAUDIA,NYC,RUH,1240,2,NYC-RUH,2022-04-02,2,4,2022,956.07
SAUDIA,NYC,RUH,1290,2,NYC-RUH,2022-04-02,2,4,2022,956.07
SAUDIA,NYC,RUH,1360,2,NYC-RUH,2022-04-02,2,4,2022,956.07
SAUDIA,NYC,RUH,1365,2,NYC-RUH,2022-04-02,2,4,2022,956.07
SAUDIA,NYC,RUH,1420,2,NYC-RUH,2022-04-02,2,4,2022,956.07
SAUDIA,NYC,RUH,995,1,NYC-RUH,2022-04-13,13,4,2022,923.4
SAUDIA,NYC,RUH,1055,1,NYC-RUH,2022-04-13,13,4,2022,923.4
SAUDIA,NYC,RUH,1110,1,NYC-RUH,2022-04-13,13,4,2022,923.4
SAUDIA,NYC,RUH,1175,1,NYC-RUH,2022-04-13,13,4,2022,923.4
SAUDIA,NYC,RUH,1235,1,NYC-RUH,2022-04-13,13,4,2022,923.4
SAUDIA,NYC,RUH,1295,1,NYC-RUH,2022-04-13,13,4,2022,923.4
SAUDIA,NYC,RUH,1355,1,NYC-RUH,2022-04-13,13,4,2022,923.4
SAUDIA,NYC,RUH,1410,1,NYC-RUH,2022-04-13,13,4,2022,923.4
SAUDIA,NYC,RUH,1475,1,NYC-RUH,2022-04-13,13,4,2022,923.4
SAUDIA,NYC,RUH,935,1,NYC-RUH,2022-04-13,13,4,2022,1109.7
SAUDIA,NYC,RUH,1190,2,NYC-RUH,2022-04-13,13,4,2022,930.42
SAUDIA,NYC,RUH,1240,2,NYC-RUH,2022-04-13,13,4,2022,930.42
SAUDIA,NYC,RUH,1290,2,NYC-RUH,2022-04-13,13,4,2022,930.42
SAUDIA,NYC,RUH,1360,2,NYC-RUH,2022-04-13,13,4,2022,930.42
SAUDIA,NYC,RUH,1365,2,NYC-RUH,2022-04-13,13,4,2022,930.42
SAUDIA,NYC,RUH,1420,2,NYC-RUH,2022-04-13,13,4,2022,930.42
SAUDIA,NYC,RUH,1270,2,NYC-RUH,2022-04-13,13,4,2022,1904.04
SAUDIA,NYC,RUH,715,0,NYC-RUH,2022-04-17,17,4,2022,687.69
SAUDIA,NYC,RUH,715,0,NYC-RUH,2022-04-22,22,4,2022,699.03
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-01,1,2,2022,585.36
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-02-01,1,2,2022,632.88
SAUDIA,PAR,RUH,775,1,PAR-RUH,2022-02-01,1,2,2022,632.88
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-01,1,2,2022,632.88
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-01,1,2,2022,632.88
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-01,1,2,2022,632.88
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-01,1,2,2022,632.88
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-01,1,2,2022,632.88
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-01,1,2,2022,632.88
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-01,1,2,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-01,1,2,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-01,1,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-01,1,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-02,2,2,2022,566.46
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-02-02,2,2,2022,632.88
SAUDIA,PAR,RUH,770,1,PAR-RUH,2022-02-02,2,2,2022,632.88
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-02,2,2,2022,632.88
SAUDIA,PAR,RUH,890,1,PAR-RUH,2022-02-02,2,2,2022,632.88
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-02,2,2,2022,632.88
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-02,2,2,2022,632.88
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-02,2,2,2022,632.88
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-02,2,2,2022,632.88
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-02,2,2,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-02,2,2,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-02,2,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-02,2,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-03,3,2,2022,509.49
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-02-03,3,2,2022,632.88
SAUDIA,PAR,RUH,775,1,PAR-RUH,2022-02-03,3,2,2022,632.88
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-03,3,2,2022,632.88
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-03,3,2,2022,632.88
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-03,3,2,2022,632.88
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-03,3,2,2022,632.88
SAUDIA,PAR,RUH,1070,1,PAR-RUH,2022-02-03,3,2,2022,632.88
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-03,3,2,2022,632.88
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-03,3,2,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-03,3,2,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-03,3,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-03,3,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-04,4,2,2022,509.49
SAUDIA,PAR,RUH,580,1,PAR-RUH,2022-02-04,4,2,2022,1556.28
SAUDIA,PAR,RUH,640,1,PAR-RUH,2022-02-04,4,2,2022,1556.28
SAUDIA,PAR,RUH,700,1,PAR-RUH,2022-02-04,4,2,2022,1556.28
SAUDIA,PAR,RUH,760,1,PAR-RUH,2022-02-04,4,2,2022,1556.28
SAUDIA,PAR,RUH,820,1,PAR-RUH,2022-02-04,4,2,2022,1556.28
SAUDIA,PAR,RUH,880,1,PAR-RUH,2022-02-04,4,2,2022,1561.14
SAUDIA,PAR,RUH,940,1,PAR-RUH,2022-02-04,4,2,2022,1561.14
SAUDIA,PAR,RUH,1000,1,PAR-RUH,2022-02-04,4,2,2022,1561.14
SAUDIA,PAR,RUH,1060,1,PAR-RUH,2022-02-04,4,2,2022,1561.14
SAUDIA,PAR,RUH,785,2,PAR-RUH,2022-02-04,4,2,2022,1561.41
SAUDIA,PAR,RUH,930,2,PAR-RUH,2022-02-04,4,2,2022,1575.99
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-05,5,2,2022,566.46
SAUDIA,PAR,RUH,595,1,PAR-RUH,2022-02-05,5,2,2022,632.88
SAUDIA,PAR,RUH,770,1,PAR-RUH,2022-02-05,5,2,2022,632.88
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-05,5,2,2022,632.88
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-05,5,2,2022,632.88
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-05,5,2,2022,632.88
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-05,5,2,2022,632.88
SAUDIA,PAR,RUH,1070,1,PAR-RUH,2022-02-05,5,2,2022,632.88
SAUDIA,PAR,RUH,1130,1,PAR-RUH,2022-02-05,5,2,2022,632.88
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-05,5,2,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-05,5,2,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-05,5,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-05,5,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-06,6,2,2022,509.49
SAUDIA,PAR,RUH,595,1,PAR-RUH,2022-02-06,6,2,2022,631.8
SAUDIA,PAR,RUH,770,1,PAR-RUH,2022-02-06,6,2,2022,631.8
SAUDIA,PAR,RUH,830,1,PAR-RUH,2022-02-06,6,2,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-06,6,2,2022,631.8
SAUDIA,PAR,RUH,950,1,PAR-RUH,2022-02-06,6,2,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-06,6,2,2022,631.8
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-06,6,2,2022,631.8
SAUDIA,PAR,RUH,1130,1,PAR-RUH,2022-02-06,6,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-06,6,2,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-06,6,2,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-06,6,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-06,6,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-07,7,2,2022,739.8
SAUDIA,PAR,RUH,595,1,PAR-RUH,2022-02-07,7,2,2022,631.8
SAUDIA,PAR,RUH,775,1,PAR-RUH,2022-02-07,7,2,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-07,7,2,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-07,7,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-07,7,2,2022,631.8
SAUDIA,PAR,RUH,1010,1,PAR-RUH,2022-02-07,7,2,2022,631.8
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-07,7,2,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-07,7,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-07,7,2,2022,638.55
SAUDIA,PAR,RUH,970,2,PAR-RUH,2022-02-07,7,2,2022,638.55
SAUDIA,PAR,RUH,1090,2,PAR-RUH,2022-02-07,7,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-07,7,2,2022,638.55
SAUDIA,PAR,RUH,350,0,PAR-RUH,2022-02-08,8,2,2022,628.02
SAUDIA,PAR,RUH,600,1,PAR-RUH,2022-02-08,8,2,2022,631.8
SAUDIA,PAR,RUH,775,1,PAR-RUH,2022-02-08,8,2,2022,631.8
SAUDIA,PAR,RUH,835,1,PAR-RUH,2022-02-08,8,2,2022,631.8
SAUDIA,PAR,RUH,895,1,PAR-RUH,2022-02-08,8,2,2022,631.8
SAUDIA,PAR,RUH,955,1,PAR-RUH,2022-02-08,8,2,2022,631.8
SAUDIA,PAR,RUH,1015,1,PAR-RUH,2022-02-08,8,2,2022,631.8
SAUDIA,PAR,RUH,1075,1,PAR-RUH,2022-02-08,8,2,2022,631.8
SAUDIA,PAR,RUH,1135,1,PAR-RUH,2022-02-08,8,2,2022,631.8
SAUDIA,PAR,RUH,935,2,PAR-RUH,2022-02-08,8,2,2022,638.55
SAUDIA,PAR,RUH,1100,2,PAR-RUH,2022-02-08,8,2,2022,638.55
